"Site";"Replicate";"Tax_ID";"Size";"Density";"Latitude";"Longitude";"Location";"Country";"Year";"Date";"Depth";"DatasetID";"Area";"Archipelago";"Method"
"ST_A";"1";"Zebrasoma scopas";9;3;"-9.779571";"161.946865";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"1";"Zebrasoma scopas";10;1;"-9.779571";"161.946865";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"1";"Zebrasoma scopas";11;3;"-9.779571";"161.946865";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Balistapus undulatus";15;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Balistapus undulatus";16;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Balistapus undulatus";17;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Centropyge bicolor";9;3;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Centropyge flavissima";8;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Centropyge flavissima";9;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Chaetodon lunulatus";16;2;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Chlorurus bleekeri";15;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Chlorurus bleekeri";17;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Chlorurus bleekeri";21;3;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Chlorurus bleekeri";23;2;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Chlorurus bleekeri";27;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Chlorurus sordidus";13;5;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Ctenochaetus striatus";15;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Forcipiger flavissimus";10;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Hemigymnus melapterus";17;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Hemigymnus melapterus";19;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Naso lituratus";24;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Parupeneus multifasciatus";11;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Pygoplites diacanthus";16;3;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Pygoplites diacanthus";17;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Scarus dimidiatus";10;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Scarus flavipectoralis";20;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Siganus vulpinus";16;2;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Thalassoma hardwicke";9;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Thalassoma hardwicke";11;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Zanclus cornutus";14;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Zanclus cornutus";15;9;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"2";"Zebrasoma scopas";8;1;"-9.740727";"161.994198";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Acanthurus blochii";16;3;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Acanthurus blochii";19;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Acanthurus pyroferus";16;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Balistapus undulatus";7;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Centropyge flavissima";8;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Chaetodon auriga";12;2;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Chaetodon lunulatus";9;4;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Chaetodon semeion";15;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Chaetodon ulietensis";9;3;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Cheilinus fasciatus";17;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Chlorurus bleekeri";14;7;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Chlorurus bleekeri";15;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Chlorurus bleekeri";19;2;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Chlorurus bleekeri";20;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Chlorurus bleekeri";22;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Chlorurus bleekeri";23;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Chlorurus bleekeri";26;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Chlorurus sordidus";8;5;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Chlorurus sordidus";16;4;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Ctenochaetus striatus";14;11;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Ctenochaetus striatus";15;2;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Ctenochaetus striatus";16;6;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Forcipiger flavissimus";10;2;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Gomphosus varius";16;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Hemigymnus melapterus";14;2;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Heniochus varius";14;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Monotaxis heterodon";10;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Monotaxis heterodon";12;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Naso brevirostris";16;3;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Naso lituratus";10;2;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Naso lituratus";19;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Parupeneus multifasciatus";13;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Parupeneus multifasciatus";16;2;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Pygoplites diacanthus";12;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Pygoplites diacanthus";17;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Scarus dimidiatus";19;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Scarus flavipectoralis";21;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Siganus lineatus";16;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Sufflamen chrysopterum";13;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Thalassoma hardwicke";10;2;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Thalassoma hardwicke";14;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Zanclus cornutus";12;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Zanclus cornutus";13;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Zanclus cornutus";14;2;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Zanclus cornutus";15;1;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_A";"3";"Zebrasoma scopas";10;3;"-9.713754";"162.001148";"Ulawa Island";"Solomon Islands";2018;"2018-06-21";8,838768668089;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Aethaloperca rogaa";27;1;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Balistapus undulatus";16;1;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Balistapus undulatus";19;1;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Caesio caerulaurea";18;7;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Caranx melampygus";23;1;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Centropyge bicolor";8;3;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Centropyge flavissima";10;2;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Chaetodon ephippium";10;2;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Chaetodon ephippium";13;2;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Chaetodon ephippium";14;2;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Chaetodon lunulatus";8;2;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Chaetodon lunulatus";9;2;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Chaetodon lunulatus";10;2;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Chaetodon mertensii";10;1;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Chaetodon pelewensis";8;1;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Chaetodon semeion";10;1;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Chaetodon ulietensis";8;2;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Chaetodon vagabundus";11;1;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Cheilinus fasciatus";21;1;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Chlorurus bleekeri";16;4;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Chlorurus bleekeri";19;1;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Chlorurus bleekeri";21;1;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Chlorurus bleekeri";23;1;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Chlorurus bleekeri";26;4;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Chlorurus bleekeri";29;1;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Ctenochaetus striatus";10;4;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
"ST_B";"1";"Ctenochaetus striatus";14;7;"-10.666480";"161.675360";"San Cristobal Island";"Solomon Islands";2018;"2018-06-22";11,8866199329473;"DATA4";"Pacific";"Solomon Islands";"Belt transect"
